Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
585945,1,585965,,2/25/2009 13:15,,772,1215053,"<p>Say I have the following CSS and HTML code:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""false"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>#header {
  height: 150px;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id=""header""&gt;
  &lt;h1&gt;Header title&lt;/h1&gt;
  Header content (one or multiple lines)
&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p>The header section is fixed height, but the header content may change.
I would like to content of the header to be vertically aligned to the bottom of the header section, so the last line of text ""sticks"" to the bottom of the header section.</p>

<p>So if there is only one line of text it would be like:</p>

<pre><code>-----------------------------
| Header title
|
|
|
| header content (resulting in one line)
-----------------------------
</code></pre>

<p>And if there were three lines:</p>

<pre><code>-----------------------------
| Header title
|
| header content (which is so
| much stuff that it perfectly
| spans over three lines)
-----------------------------
</code></pre>

<p>How can this be done in CSS?</p>
",3241,kristof,483779,,11/24/2016 2:36,1/15/2017 19:59,How to align content of a div to the bottom?,<css><vertical-alignment>,19,0,140,,
3518002,1,3518011,,8/19/2010 1:10,,703,1215721,"<p>I thought that adding a <code>""value""</code> attribute set on the <code>&lt;select&gt;</code> element below would cause the <code>&lt;option&gt;</code> containing my provided <code>""value""</code> to be selected by default:</p>

<pre><code>&lt;select name=""hall"" id=""hall"" value=""3""&gt;
  &lt;option&gt;1&lt;/option&gt;
  &lt;option&gt;2&lt;/option&gt;
  &lt;option&gt;3&lt;/option&gt;
  &lt;option&gt;4&lt;/option&gt;
  &lt;option&gt;5&lt;/option&gt;
&lt;/select&gt;
</code></pre>

<p>However, this did not work as I had expected. How can I set which <code>&lt;option&gt;</code> element is selected by default?</p>
",193251,,1806780,,8/10/2015 7:38,9/6/2016 22:59,How can I set the default value for an HTML <select> element?,<html><html-select>,15,1,75,,
40480,1,,,9/2/2008 20:14,,4035,1217540,"<p>I always thought Java was <strong>pass-by-reference</strong>; however I've seen a couple of blog posts (for example, <a href=""http://javadude.com/articles/passbyvalue.htm"" rel=""noreferrer"">this blog</a>) that claim it's not. I don't think I understand the distinction they're making. </p>

<p>What is the explanation?</p>
",4315,,2991525,user4642421,5/7/2016 10:47,2/24/2017 10:13,"Is Java ""pass-by-reference"" or ""pass-by-value""?",<java><methods><parameter-passing><pass-by-reference><pass-by-value>,75,23,1822,,9/14/2012 18:22
3029422,1,3029434,,6/12/2010 17:00,,741,1220514,"<p>How do you auto-resize a large image so that it will fit into a smaller width div container whilst maintaining it's width:height ratio?</p>

<hr>

<p>Example: stackoverflow.com - when an image is inserted onto the editor panel and the image is too large to fit onto the page, the image is automatically resized. </p>
",103264,,2756409,,5/11/2016 13:58,2/21/2017 8:01,How do I auto-resize an image to fit a div container,<html><css><image><autoresize>,25,1,209,,
409784,1,409795,,1/3/2009 20:39,,1109,1220749,"<p>In Java, arrays don't override <code>toString()</code>, so if you try to print one directly, you get weird output including the memory location:</p>

<pre><code>int[] intArray = new int[] {1, 2, 3, 4, 5};
System.out.println(intArray);     // prints something like '[I@3343c8b3'
</code></pre>

<p>But usually we'd actually want something more like <code>[1, 2, 3, 4, 5]</code>. What's the simplest way of doing that? Here are some example inputs and outputs:</p>

<pre><code>// array of primitives:
int[] intArray = new int[] {1, 2, 3, 4, 5};
//output: [1, 2, 3, 4, 5]

// array of object references:
String[] strArray = new String[] {""John"", ""Mary"", ""Bob""};
//output: [John, Mary, Bob]
</code></pre>
",12149,,474189,,3/19/2015 11:40,12/5/2016 20:41,What's the simplest way to print a Java array?,<java><arrays><printing>,24,5,249,,
510348,1,,,2/4/2009 7:04,,1248,1223789,"<p>I would like to know how to put a time delay in a Python script.</p>
",46646,,243587,Tony Meyer,5/4/2014 22:32,2/28/2017 19:45,How can I make a time delay in Python?,<python><sleep><timedelay>,5,1,134,,
218384,1,218510,,10/20/2008 13:18,,211,1230045,"<p>What are Null Pointer Exceptions (<code>java.lang.NullPointerException</code>) and what causes them?</p>

<p>What methods/tools can be used to determine the cause so that you stop the exception from causing the program to terminate prematurely?</p>
",29182,Ziggy,2193767,Rich B,5/26/2016 16:15,1/21/2017 10:58,"What is a NullPointerException, and how do I fix it?",<java><nullpointerexception>,12,0,347,,
1150163,1,7372377,,7/19/2009 15:51,,599,1237706,"<p>I want that my background image stretch and scale depending on the browser viewport size.</p>

<p>I've seen some questions on Stack&nbsp;Overflow that do the job, like <em><a href=""http://stackoverflow.com/questions/376253/stretch-and-scale-css-background/388817#388817"">Stretch and scale CSS background</a></em> for example. It works well, but I want to place the image using <code>background</code>, not with an <code>img</code> tag.</p>

<p>In that one an <code>img</code> tag is placed, and then with CSS we tribute to the <code>img</code> tag.</p>

<pre><code>width:100%; height:100%;
</code></pre>

<p>It works, but that question is a bit old, and states that in CSS 3 resizing a background image will work pretty well. I've tried this <a href=""http://www.w3.org/TR/2002/WD-css3-background-20020802/#background-size"" rel=""noreferrer"">example the first one</a>, but it didn't work out for me.</p>

<p>Is there a good method to do it with the <code>background-image</code> declaration?</p>
",114298,,96729,,8/26/2014 14:22,1/7/2017 18:52,Stretch and scale a CSS image in the background - with CSS only,<css><background>,16,9,155,,
1056728,1,1056730,,6/29/2009 5:44,,1116,1242184,"<p>I noticed that JavaScript's <code>new Date()</code> function is very smart in accepting dates in several formats.</p>

<pre><code>Xmas95 = new Date(""25 Dec, 1995 23:15:00"")
Xmas95 = new Date(""2009 06 12,12:52:39"")
Xmas95 = new Date(""20 09 2006,12:52:39"")
</code></pre>

<p>I could not find documentation anywhere showing all the valid string formats while calling <code>new Date()</code> function.</p>

<p>This is for converting a string to a date. If we look at the opposite side, that is, converting a date object to a string, until now I was under the impression that JavaScript doesn't have a built-in API to format a date object into a string.</p>

<blockquote>
  <p><strong>Editor's note:</strong> The following approach is the asker's attempt that worked on a particular browser but does <em>not</em> work in general; <strong>see the answers on this page</strong> to see some actual solutions.</p>
</blockquote>

<p>Today, I played with the <code>toString()</code> method on the date object and surprisingly it serves the purpose of formatting date to strings.</p>

<pre><code>var d1 = new Date();
d1.toString('yyyy-MM-dd');       //Returns ""2009-06-29"" in Internet Explorer, but not Firefox or Chrome
d1.toString('dddd, MMMM ,yyyy')  //Returns ""Monday, June 29,2009"" in Internet Explorer, but not Firefox or Chrome
</code></pre>

<p>Also here I couldn't find any documentation on all the ways we can format the date object into a string.</p>

<p>Where is the documentation which lists the format specifiers supported by the <code>Date()</code> object?</p>
",65670,,63550,,4/24/2015 18:30,2/6/2017 7:22,Where can I find documentation on formatting a date in JavaScript?,<javascript><datetime><date>,33,6,343,,2/4/2013 10:48
415511,1,415519,,1/6/2009 4:54,,1315,1246954,"<p>What is the module/method used to get current time?</p>
",46646,,616460,S.Lott,5/16/2015 14:30,12/14/2016 6:33,How to get current time in Python,<python><datetime><time>,21,0,214,,
201101,1,201116,,10/14/2008 13:13,,630,1255229,"<p>I have a large array in C (not C++ if that makes a difference). I want to initialize all members to the same value. I could swear I once knew a simple way to do this. I could use <code>memset()</code> in my case, but isn't there a way to do this that is built right into the C syntax?</p>
",17693,Matt,1505939,,4/23/2016 12:34,2/15/2017 16:28,How to initialize all members of an array to the same value,<c><arrays><initialization><array-initialize>,17,4,253,,
2610497,1,2610741,,4/9/2010 19:54,,2944,1257702,"<p>Chrome supports the <a href=""http://www.w3.org/html/wg/drafts/html/master/single-page.html#the-placeholder-attribute"" rel=""noreferrer"" title=""The placeholder attribute"">placeholder attribute</a> on <code>input[type=text]</code> elements (others probably do too).</p>

<p>But the following <code>CSS</code> doesn't do diddly squat to the placeholder's value:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>input[placeholder], [placeholder], *[placeholder] {
    color: red !important;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;input type=""text"" placeholder=""Value""&gt;</code></pre>
</div>
</div>
</p>

<p><code>Value</code> will still remain <code>grey</code> instead of <code>red</code>.</p>

<p><strong>Is there a way to change the color of the placeholder text?</strong></p>

<p>I'm already using the jQuery placeholder plugin for the browsers that don't support the placeholder attribute natively.</p>
",160173,,160173,,1/17/2017 15:36,2/13/2017 8:19,Change an HTML5 input's placeholder color with CSS,<html><css><html5><placeholder><html-input>,27,5,876,,10/29/2013 17:18
1911109,1,1911126,,12/15/2009 23:06,,1343,1259023,"<p>Git clone will behave copying remote current working branch into local. </p>

<p>Is there any way to clone a specific branch by myself without switching branches on remote repository?</p>
",207419,,1063716,,9/9/2016 15:28,9/9/2016 15:28,How to clone a specific Git branch?,<git><git-branch><git-clone>,7,2,446,3/4/2014 22:28,
951021,1,39914235,,6/4/2009 14:41,,1017,1267202,"<p>Is there a better way to engineer a <code>sleep</code> in JavaScript than the following <code>pausecomp</code> function (<a href=""http://www.sean.co.uk/a/webdesign/javascriptdelay.shtm"" rel=""noreferrer"">taken from here</a>)?</p>

<pre><code>function pausecomp(millis)
{
    var date = new Date();
    var curDate = null;
    do { curDate = new Date(); }
    while(curDate-date &lt; millis);
}
</code></pre>

<p>This is not a duplicate of <a href=""http://stackoverflow.com/questions/758688/sleep-in-javascript"">Sleep in Javascript - delay between actions</a>; I want a <em>real sleep</em> in the middle of a function, and not a delay before a piece of code executes.</p>
",26004,,664833,,9/6/2016 7:18,1/10/2017 2:09,What is the JavaScript version of sleep()?,<javascript><sleep>,60,30,212,,10/15/2013 12:40
638975,1,638980,,3/12/2009 14:48,,1805,1277474,"<p>I've used the following script to see if a file exists:</p>

<pre><code>#!/bin/bash

FILE=$1     
if [ -f $FILE ]; then
   echo ""File $FILE exists.""
else
   echo ""File $FILE does not exist.""
fi
</code></pre>

<p>What's the correct syntax to use if I only want to check if the file does <strong>not</strong> exist?</p>

<pre><code>#!/bin/bash

FILE=$1     
if [ $FILE does not exist ]; then
   echo ""File $FILE does not exist.""
fi
</code></pre>
",1288,Bill the Lizard,6862601,,1/25/2017 5:37,1/25/2017 5:37,How do I tell if a regular file does not exist in Bash?,<bash><file-io><scripting>,16,7,306,,
867916,1,867981,,5/15/2009 10:30,,1142,1277559,"<p>How do I create a <code>div</code> element in <strong>jQuery</strong>?</p>
",79980,,1946501,,1/22/2016 20:19,11/21/2016 12:27,Creating a div element in jQuery,<javascript><jquery><html><append><jquery-append>,25,2,287,,
5135019,1,5135033,,2/27/2011 18:30,,523,1277770,"<p>Can I assign the <code>opacity</code> property to the <code>background</code> property of a <code>div</code> only and not to the text on it?</p>

<p>I've tried:</p>

<pre><code>background: #CCC;
opacity: 0.6;
</code></pre>

<p>but this doesn't change the opacity.</p>
",625072,,3541881,,4/1/2016 22:06,4/1/2016 22:06,CSS opacity only to background color not the text on it?,<css><opacity>,11,3,108,12/21/2014 7:42,
1232040,1,1232046,,8/5/2009 9:08,,1960,1278122,"<p>Is there a way to empty an array and if so possibly with <code>.remove()</code>?</p>

<p>For instance, </p>

<pre><code>A = [1,2,3,4];
</code></pre>

<p>How can I empty that?</p>
",149738,,63550,,11/11/2015 19:22,3/3/2017 8:02,How do I empty an array in JavaScript?,<javascript><arrays>,23,2,403,,
470617,1,,,1/22/2009 20:09,,499,1281482,"<p>Which PHP function can return the current date/time?</p>
",,Mike,993547,Kip,10/7/2016 8:50,1/26/2017 11:13,How to get the current date and time in PHP?,<php><datetime>,23,0,105,,
1602934,1,1602964,,10/21/2009 19:05,,1392,1281965,"<p>I wanted to test if a key exists in a dictionary before updating the value for the key.
I wrote the following code:</p>

<pre><code>if 'key1' in dict.keys():
  print ""blah""
else:
  print ""boo""
</code></pre>

<p>I think this is not the best way to accomplish this task. Is there a better way to test for a key in the dictionary?</p>
",112850,,505893,,5/2/2013 6:45,3/1/2017 9:03,Check if a given key already exists in a dictionary,<python><dictionary>,14,5,215,,
6591213,1,6591218,,7/6/2011 3:20,,4812,1284152,"<p>I don't want to rename a remote branch, as described in <em><a href=""http://stackoverflow.com/questions/1526794/rename-master-branch-for-both-local-and-remote-git-repositories?answertab=votes#tab-top"">Rename master branch for both local and remote Git repositories</a></em>.</p>

<p>How can I rename a local branch which hasn't been pushed to a remote branch?</p>
",338204,,63550,,3/4/2017 22:04,3/4/2017 22:14,How do I rename a local Git branch?,<git><git-branch>,19,0,711,,
309424,1,309448,,11/21/2008 16:47,,2498,1299197,"<p>If you have <code>java.io.InputStream</code> object, how should you process that object and produce a <code>String</code>?</p>

<hr>

<p>Suppose I have an <code>InputStream</code> that contains text data, and I want to convert this to a <code>String</code> (for example, so I can write the contents of the stream to a log file).</p>

<p>What is the easiest way to take the <code>InputStream</code> and convert it to a <code>String</code>?</p>

<pre><code>public String convertStreamToString(InputStream is) { 
    // ???
}
</code></pre>
",16616,Johnny Maelstrom,102937,,7/16/2012 20:32,2/24/2017 19:28,Read/convert an InputStream to a String,<java><string><io><stream><inputstream>,50,3,712,,
10382929,1,11432195,,4/30/2012 11:28,,1130,1304027,"<p>I am trying to use <a href=""http://en.wikipedia.org/wiki/Notepad%2B%2B"">Notepad++</a> as my all-in-one tool edit, run, compile, etc.</p>

<p>I have <a href=""http://en.wikipedia.org/wiki/Java_Virtual_Machine#Execution_environment"">JRE</a> installed, and I have setup my path variable to the .../bin directory.</p>

<p>When I run my ""Hello world"" in Notepad++, I get this message:</p>

<pre class=""lang-none prettyprint-override""><code>java.lang.UnsupportedClassVersionError: test_hello_world :
 Unsupported major.minor version 51.0
    at java.lang.ClassLoader.defineClass1(Native Method)
    at java.lang.ClassLoader.defineClassCond(Unknown Source)
       .........................................
</code></pre>

<p>I think the problem here is about versions; some version of Java may be old or too new.</p>

<ol>
<li>How do I fix it?</li>
<li>Should I install the JDK, and setup my path variable to the JDK instead of JRE?</li>
<li>What is the difference between the <code>PATH</code> variable in JRE or JDK?</li>
</ol>
",898042,,540552,,10/11/2016 18:49,1/19/2017 15:59,How to fix java.lang.UnsupportedClassVersionError: Unsupported major.minor version,<java><jvm><incompatibility><unsupported-class-version>,39,7,288,,
1531093,1,4929629,,10/7/2009 11:39,,1242,1312052,"<p>How do I get current date in JavaScript?</p>
",96180,,63550,,1/10/2017 19:59,2/27/2017 7:19,How do I get the current date in JavaScript?,<javascript><date>,33,7,228,,
663171,1,663175,,3/19/2009 17:29,,1098,1312345,"<p>Is there a way to substring a string in Python, to get a new string from the 3rd character to the end of the string?</p>

<p>Maybe like <code>myString[2:end]</code>?</p>

<p>If leaving the second part means 'till the end', if you leave the first part, does it start from the start?</p>
",51816,Joan Venge,102937,SilentGhost,4/10/2015 16:25,12/30/2016 22:36,Is there a way to substring a string in Python?,<python><string>,13,0,174,,
194852,1,545672,,10/11/2008 23:49,,1094,1318172,"<p>Consider a database table holding names, with three rows:</p>

<pre><code>Peter
Paul
Mary
</code></pre>

<p>Is there an easy way to turn this into a single string of <code>Peter, Paul, Mary</code>?</p>
",27109,John,632293,Dana,11/23/2016 13:24,2/27/2017 4:03,Concatenate many rows into a single text string?,<sql><sql-server><string-concatenation><group-concat>,37,5,378,,
4088467,1,15903284,,11/3/2010 15:07,,595,1318547,"<p>What are the ways to get and render an input value using jQuery?</p>

<p>Here is one: </p>

<pre><code>&lt;script type=""text/javascript"" src=""http://code.jquery.com/jquery-1.4.3.min.js"" &gt;&lt;/script&gt;
&lt;script type=""text/javascript""&gt;
    $(document).ready(function(){
        $(""#txt_name"").keyup(function(){
            alert($(this).val());
        });
    })
&lt;/script&gt;

&lt;input type=""text"" id=""txt_name""  /&gt;
</code></pre>
",246963,,63550,,12/13/2014 18:43,1/31/2017 8:10,Get the value in an input text box,<jquery><html><jquery-selectors><textinput>,7,1,113,,
1024847,1,1024851,,6/21/2009 22:07,,1332,1323047,"<p>Is it possible to add a key to a Python dictionary after it has been created? It doesn't seem to have an <code>.add()</code> method.</p>
",90777,,3889449,,4/23/2015 14:57,2/23/2017 17:31,Add key to a dictionary in Python?,<python><dictionary>,14,0,225,,
252703,1,252711,,10/31/2008 5:55,,1825,1325657,"<p>What's the difference between the list methods <code>append()</code> and <code>extend()</code>?</p>
",15055,Claudiu,355230,,6/21/2016 0:35,2/11/2017 1:59,append vs. extend,<python><list><append><extend>,21,0,348,,
234075,1,,,10/24/2008 15:43,,827,1328125,"<p>When I teach introductory computer science courses, I like to lighten the mood with some humor. Having a sense of fun about the material makes it less frustrating and more memorable, and it's even motivating if the joke requires some technical understanding to 'get it'!</p>

<p>I'll start off with a couple of my favorites:</p>

<blockquote>
  <p><strong>Q:</strong> How do you tell an introverted computer scientist from an extroverted computer scientist?</p>
  
  <p><strong>A:</strong> An extroverted computer scientist looks at <em>your</em> shoes when he talks to you.</p>
</blockquote>

<p>And the classic:</p>

<blockquote>
  <p><strong>Q:</strong> Why do programmers always mix up Halloween and Christmas?</p>
  
  <p><strong>A:</strong> Because Oct 31 == Dec 25!</p>
</blockquote>

<p>I'm always looking for more of these, and I can't think of a better group of people to ask. What are your best programmer/computer science/programming jokes?</p>
",7341,hmason,396458,Corin,10/12/2012 22:44,1/24/2013 22:31,What is your best programmer joke?,<language-agnostic>,459,1,3931,,10/24/2008 16:32
18082,1,1830844,,8/20/2008 14:21,,1880,1329139,"<p>What's the cleanest, most effective way to validate decimal numbers in JavaScript?</p>

<p>Bonus points for:</p>

<ol>
<li>Clarity. Solution should be clean and simple.</li>
<li>Cross-platform.</li>
</ol>

<p>Test cases:</p>

<pre><code>01. IsNumeric('-1')      =&gt; true
02. IsNumeric('-1.5')    =&gt; true
03. IsNumeric('0')       =&gt; true
04. IsNumeric('0.42')    =&gt; true
05. IsNumeric('.42')     =&gt; true
06. IsNumeric('99,999')  =&gt; false
07. IsNumeric('0x89f')   =&gt; false
08. IsNumeric('#abcdef') =&gt; false
09. IsNumeric('1.2.3')   =&gt; false
10. IsNumeric('')        =&gt; false
11. IsNumeric('blah')    =&gt; false
</code></pre>
",29,mharen,2571493,,12/7/2016 3:57,2/23/2017 15:16,Validate decimal numbers in JavaScript - IsNumeric(),<javascript><validation><numbers>,46,10,675,,7/9/2013 23:10
1414365,1,1414366,,9/12/2009 5:21,,1536,1336910,"<pre><code>$input.disabled = true;
</code></pre>

<p>or </p>

<pre><code>$input.disabled = ""disabled"";
</code></pre>

<p>Which is the standard way? And, conversely, how do you enable a disabled input?</p>
",104015,,1946501,,1/22/2016 20:19,6/14/2016 11:12,Disable/enable an input with jQuery?,<javascript><jquery><html-input>,8,2,234,,
46898,1,46908,,9/5/2008 21:12,,1767,1346933,"<p>If I have an object implementing the <code>Map</code> interface in Java and I wish to iterate over every pair contained within it, what is the most efficient way of going through the map?  </p>

<p>Will the ordering of elements depend on the specific map implementation that I have for the interface?</p>
",4807,iMack,1253136,,12/28/2015 15:04,10/26/2016 11:05,How to efficiently iterate over each Entry in a Map?,<java><dictionary><iteration>,32,1,446,,
1053424,1,21429652,,6/27/2009 19:09,,799,1352902,"<p>I have checked my <code>PHP ini</code> file and display errors is set and also error reporting is <code>E_ALL</code>. I have restarted my Apache web server.</p>

<p>I have even put these lines at the top of my script, and it doesn't even catch simple parse errors. For example, I declare variables with a <code>""$""</code> and I don't close statements<code>"";""</code>. But all my scripts show a blank page on these errors, but I want to actually see the <strong>errors</strong> in my browser output. </p>

<pre><code>error_reporting(E_ALL);
ini_set('display_errors', 1);
</code></pre>

<p>What is left to do?</p>
",51649,,63550,,12/27/2016 15:20,2/1/2017 7:33,How do I get PHP errors to display?,<php><error-reporting>,16,2,224,,
3552461,1,3552493,,8/23/2010 23:28,,715,1354444,"<p>How can I format a JavaScript date object to print as ""10-Aug-2010""?</p>
",4653,,1946501,,2/18/2016 9:07,3/4/2017 22:33,How to format a JavaScript date,<javascript><date><date-format><time-format>,33,2,116,,
81584,1,,,9/17/2008 9:53,,1031,1355831,"<p>What IDEs (""GUIs/editors"") do others use for Python coding?</p>
",15461,HG,16587,husayt,11/11/2014 1:57,4/25/2016 17:27,What IDE to use for Python?,<python><ide><editor>,1,0,1861,9/13/2016 19:45,3/22/2011 16:12
3207219,1,,,7/8/2010 19:31,,1741,1362106,"<p>How can I list all files of a directory in python and add them to a list?</p>
",385652,,355230,,2/6/2017 19:56,3/3/2017 15:18,How to list all files of a directory?,<python><directory>,21,1,438,,
2647867,1,2647888,,4/15/2010 18:12,,1125,1364735,"<p>How do I determine if variable is <code>undefined</code> or <code>null</code>?  My code is as follows:</p>

<pre class=""lang-js prettyprint-override""><code>var EmpName = $(""div#esd-names div#name"").attr('class');
if(EmpName == 'undefined'){
  //DO SOMETHING
};
</code></pre>

<pre class=""lang-html prettyprint-override""><code>&lt;div id=""esd-names""&gt;
  &lt;div id=""name""&gt;&lt;/div&gt;
&lt;/div&gt;
</code></pre>



<p>But if I do this, the JavaScript interpreter halts execution.</p>
",281488,,4395287,,5/6/2016 5:18,3/5/2017 2:11,How to determine if variable is 'undefined' or 'null'?,<javascript><jquery><variables><null><undefined>,19,0,231,,
4907843,1,4907854,,2/5/2011 15:52,,1175,1366771,"<p>I'm trying to open a <a href=""http://en.wikipedia.org/wiki/Uniform_Resource_Locator"" rel=""noreferrer"">URL</a> in a new tab, as opposed to a popup window. I've seen related questions where the responses would look something like:</p>

<pre><code>window.open(url,'_blank');
window.open(url);
</code></pre>

<p>But none of them worked for me, the browser still tried to open a popup window.</p>
",137100,,19068,,11/19/2015 11:05,2/28/2017 4:50,Open a URL in a new tab (and not a new window) using JavaScript,<javascript>,26,14,212,,
653714,1,,,3/17/2009 10:45,,1095,1368763,"<p>How do I do a <code>SELECT * INTO [temp table] FROM [stored procedure]</code>? Not <code>FROM [Table]</code> and without defining <code>[temp table]</code>?</p>

<p>Select all data from <em>BusinessLine</em> into <em>tmpBusLine</em> works fine.</p>

<pre><code>select *
into tmpBusLine
from BusinessLine
</code></pre>

<p>I am trying the same, but using a stored procedure that returns data, is not quite the same.</p>

<pre><code>select *
into tmpBusLine
from
exec getBusinessLineHistory '16 Mar 2009'
</code></pre>

<p>Output message:</p>

<blockquote>
  <p>Msg 156, Level 15, State 1, Line 2
  Incorrect syntax near the keyword
  'exec'.</p>
</blockquote>

<p>I have read several examples of creating a temporary table with the same structure as the output stored procedure, which works fine, but it would be nice to not supply any columns.</p>
",42829,Ferds,63550,Ferds,2/24/2016 19:45,1/27/2017 11:52,Insert results of a stored procedure into a temporary table,<sql><sql-server><sql-server-2005><tsql><stored-procedures>,24,4,329,,
85190,1,85206,,9/17/2008 16:44,,830,1373153,"<pre><code>List&lt;String&gt; someList = new ArrayList&lt;String&gt;();
// add ""monkey"", ""donkey"", ""skeleton key"" to someList
</code></pre>



<pre><code>for (String item : someList) {
    System.out.println(item);
}
</code></pre>

<p>What would the equivalent for loop look like without using the for each syntax?</p>
",5074,Jay R.,707111,,3/22/2014 16:08,12/7/2016 17:48,How does the Java for each loop work?,<java><foreach><syntactic-sugar>,19,0,199,,
1643227,1,1643247,,10/29/2009 12:02,,1579,1380005,"<p>How can I get a drop-down list selected text in jQuery, not using the selected value?</p>
",170231,,2202702,,10/23/2015 20:13,1/18/2017 21:56,Get selected text from a drop-down list (select box) using jQuery,<javascript><jquery><drop-down-menu><jquery-selectors>,26,3,242,,
52704,1,52719,,9/9/2008 19:33,,2920,1386261,"<p>How do I discard changes in my working copy that are not in the index?</p>
",4883,Tim,63550,,10/30/2016 14:53,2/9/2017 10:44,How do I discard unstaged changes in Git?,<git>,28,4,979,,
